,AGE,Bill_Sep,Bill_Aug,Bill_Jul,Bill_Jun,Bill_May,Bill_Apr,Pay_Sep,Pay_Aug,Pay_Jul,Pay_Jun,Pay_May,Pay_Apr
10584,54,1923.0,1959.0,1895.0,381.0,379.0,372.0,83.0,67.0,20.0,20.0,14.0,11.0
10585,45,779.0,419.0,296.0,209.0,680.0,66.0,421.0,297.0,210.0,682.0,66.0,1201.0
10586,53,2679.0,2751.0,2833.0,2862.0,2922.0,2980.0,140.0,152.0,100.0,112.0,113.0,120.0
10587,27,3133.0,2449.0,2218.0,1888.0,1281.0,893.0,93.0,104.0,60.0,81.0,48.0,71.0
10588,24,63.0,63.0,262.0,204.0,14.0,1075.0,63.0,262.0,4.0,14.0,1080.0,40.0
10589,28,1411.0,1385.0,1404.0,386.0,385.0,376.0,72.0,64.0,20.0,20.0,14.0,20.0
10590,28,118.0,160.0,205.0,177.0,254.0,633.0,44.0,48.0,80.0,80.0,400.0,40.0
10591,33,24.0,42.0,120.0,82.0,690.0,147.0,42.0,120.0,82.0,690.0,147.0,0.0
10592,26,234.0,268.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
10593,31,510.0,539.0,613.0,591.0,622.0,646.0,49.0,83.0,0.0,40.0,40.0,0.0
10594,34,18.0,18.0,57.0,35.0,35.0,41.0,18.0,57.0,0.0,35.0,41.0,35.0
10595,29,729.0,825.0,698.0,866.0,882.0,753.0,120.0,0.0,200.0,80.0,60.0,84.0
10596,50,1957.0,1806.0,1110.0,770.0,623.0,636.0,81.0,50.0,160.0,28.0,29.0,23.0
10597,30,2737.0,2671.0,2982.0,2910.0,2965.0,3024.0,0.0,382.0,0.0,108.0,108.0,125.0
10598,31,5468.0,3673.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
10599,23,249.0,239.0,275.0,282.0,91.0,202.0,0.0,41.0,8.0,11.0,120.0,80.0
10600,51,0.0,1.0,1.0,1.0,77.0,35.0,1.0,0.0,0.0,76.0,35.0,0.0
10601,23,346.0,195.0,-0.0,112.0,0.0,0.0,196.0,0.0,113.0,0.0,0.0,0.0
10602,36,1778.0,1410.0,1502.0,712.0,551.0,562.0,100.0,440.0,24.0,20.0,20.0,21.0
10603,43,270.0,55.0,47.0,59.0,59.0,65.0,55.0,47.0,71.0,59.0,65.0,38.0
10604,41,9247.0,9251.0,9146.0,9019.0,8994.0,9203.0,420.0,400.0,360.0,328.0,360.0,360.0
10605,24,2746.0,2730.0,588.0,399.0,624.0,608.0,140.0,56.0,28.0,240.0,0.0,40.0
10606,51,268.0,556.0,1713.0,340.0,0.0,0.0,556.0,1715.0,340.0,0.0,0.0,0.0
10607,31,420.0,400.0,261.0,173.0,173.0,167.0,46.0,40.0,173.0,173.0,167.0,189.0
10608,27,1082.0,1125.0,1175.0,1185.0,1205.0,1149.0,60.0,70.0,40.0,90.0,0.0,91.0
10609,29,2794.0,2474.0,992.0,2465.0,1856.0,1132.0,92.0,80.0,1960.0,60.0,40.0,80.0
10610,61,836.0,889.0,930.0,943.0,1235.0,1210.0,67.0,67.0,40.0,311.0,0.0,40.0
10611,31,711.0,752.0,791.0,758.0,743.0,814.0,65.0,64.0,27.0,34.0,90.0,0.0
10612,31,663.0,895.0,1011.0,987.0,836.0,479.0,440.0,200.0,0.0,17.0,200.0,153.0
10613,26,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
10614,28,338.0,309.0,357.0,298.0,1073.0,1051.0,200.0,60.0,280.0,852.0,0.0,40.0
10615,35,472.0,2920.0,3170.0,3497.0,3691.0,4039.0,2921.0,400.0,400.0,320.0,400.0,401.0
10616,40,231.0,467.0,616.0,284.0,85.0,803.0,468.0,402.0,1.0,85.0,849.0,1405.0
10617,55,664.0,9046.0,8677.0,8297.0,7917.0,7533.0,9046.0,313.0,295.0,285.0,279.0,250.0
10618,50,7880.0,8110.0,8141.0,6681.0,6776.0,6866.0,800.0,600.0,600.0,600.0,600.0,600.0
10619,26,86.0,165.0,238.0,286.0,212.0,20.0,80.0,80.0,80.0,1.0,21.0,0.0
10620,23,376.0,285.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0
10621,24,966.0,1015.0,763.0,756.0,740.0,802.0,81.0,80.0,40.0,48.0,80.0,41.0
10622,51,68.0,0.0,16.0,32.0,0.0,16.0,0.0,16.0,32.0,0.0,16.0,32.0
10623,27,449.0,259.0,352.0,321.0,357.0,320.0,80.0,200.0,0.0,40.0,40.0,40.0
10624,46,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10625,37,1101.0,1152.0,1179.0,1187.0,658.0,0.0,69.0,56.0,24.0,0.0,0.0,0.0
10626,35,1352.0,611.0,693.0,3134.0,3076.0,2318.0,614.0,695.0,2803.0,604.0,132.0,646.0
10627,57,79.0,107.0,471.0,393.0,27.0,-29.0,108.0,471.0,40.0,0.0,0.0,80.0
10628,52,6.0,6.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10629,33,41.0,11.0,11.0,11.0,1701.0,1724.0,11.0,11.0,11.0,1701.0,62.0,59.0
10630,46,31.0,31.0,16.0,16.0,16.0,22.0,0.0,0.0,16.0,16.0,22.0,16.0
10631,27,3343.0,3131.0,3159.0,3236.0,3169.0,3112.0,173.0,120.0,360.0,0.0,120.0,120.0
10632,26,229.0,216.0,-39.0,39.0,26.0,25.0,0.0,0.0,78.0,0.0,25.0,0.0
10633,32,1851.0,1092.0,1641.0,1185.0,1053.0,1139.0,66.0,1160.0,41.0,52.0,104.0,51.0
10634,30,1757.0,1910.0,1614.0,1775.0,1949.0,1994.0,200.0,80.0,200.0,200.0,80.0,0.0
10635,24,3228.0,2724.0,1337.0,0.0,0.0,0.0,120.0,106.0,0.0,0.0,0.0,0.0
10636,23,1293.0,1262.0,1286.0,1145.0,985.0,928.0,0.0,66.0,160.0,0.0,40.0,1000.0
10637,24,942.0,860.0,713.0,306.0,315.0,330.0,68.0,80.0,20.0,20.0,20.0,40.0
10638,24,8141.0,7301.0,6440.0,5571.0,4830.0,4104.0,255.0,224.0,200.0,180.0,140.0,113.0
10639,25,755.0,811.0,903.0,841.0,895.0,934.0,80.0,120.0,40.0,80.0,60.0,40.0
10640,50,0.0,8.0,142.0,0.0,60.0,0.0,8.0,142.0,0.0,60.0,0.0,36.0
10641,40,1262.0,1266.0,1291.0,1308.0,1290.0,1306.0,64.0,64.0,48.0,48.0,48.0,60.0
10642,48,6435.0,6472.0,6604.0,4220.0,4324.0,4404.0,280.0,264.0,151.0,172.0,167.0,80.0
10643,38,1191.0,976.0,891.0,854.0,863.0,643.0,80.0,0.0,27.0,155.0,43.0,460.0
10644,37,1498.0,964.0,1144.0,908.0,940.0,1611.0,968.0,1153.0,911.0,941.0,1622.0,487.0
10645,44,2000.0,2015.0,983.0,844.0,759.0,723.0,64.0,52.0,28.0,27.0,26.0,25.0
10646,49,462.0,506.0,550.0,588.0,573.0,624.0,52.0,52.0,48.0,0.0,60.0,0.0
10647,45,5021.0,4517.0,4223.0,4180.0,3340.0,3176.0,321.0,322.0,404.0,121.0,104.0,403.0
10648,22,162.0,111.0,151.0,160.0,205.0,190.0,52.0,48.0,12.0,48.0,0.0,0.0
10649,27,218.0,178.0,202.0,281.0,2088.0,646.0,178.0,203.0,282.0,2093.0,649.0,181.0
10650,33,114.0,397.0,772.0,1853.0,5878.0,9517.0,397.0,772.0,1200.0,4207.0,4150.0,230.0
10651,54,105.0,44.0,53.0,1441.0,0.0,451.0,45.0,53.0,1441.0,0.0,451.0,1122.0
10652,25,1730.0,1412.0,924.0,759.0,781.0,802.0,56.0,55.0,40.0,40.0,40.0,24.0
10653,26,1074.0,1075.0,1087.0,1081.0,1096.0,1122.0,60.0,60.0,40.0,60.0,80.0,40.0
10654,36,21.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
10655,38,299.0,9.0,8.0,8.0,66.0,58.0,36.0,8.0,0.0,58.0,0.0,50.0
10656,30,0.0,4.0,0.0,0.0,178.0,87.0,4.0,0.0,0.0,178.0,87.0,0.0
10657,30,0.0,0.0,13.0,150.0,55.0,117.0,0.0,13.0,150.0,0.0,125.0,0.0
10658,43,6.0,32.0,-2.0,-8.0,-14.0,-20.0,32.0,0.0,0.0,0.0,0.0,0.0
10659,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10660,29,1295.0,1473.0,1607.0,1739.0,1787.0,1888.0,200.0,200.0,200.0,120.0,200.0,200.0
10661,40,170.0,3226.0,4428.0,3999.0,2845.0,2264.0,3226.0,1400.0,400.0,400.0,97.0,400.0
10662,40,1830.0,1789.0,1830.0,1959.0,2088.0,2130.0,0.0,70.0,160.0,160.0,82.0,88.0
10663,36,1496.0,1612.0,1723.0,1763.0,1798.0,1763.0,140.0,138.0,80.0,70.0,0.0,160.0
10664,34,34.0,45.0,60.0,2176.0,3246.0,3303.0,46.0,61.0,2176.0,1200.0,150.0,17.0
10665,41,6319.0,6559.0,5639.0,4214.0,4030.0,3410.0,441.0,208.0,240.0,414.0,200.0,160.0
10666,29,3010.0,2939.0,3065.0,3293.0,3334.0,3433.0,0.0,200.0,280.0,100.0,160.0,0.0
10667,45,379.0,0.0,0.0,6.0,596.0,16.0,0.0,0.0,6.0,596.0,20.0,0.0
10668,42,59.0,59.0,87.0,0.0,791.0,796.0,59.0,87.0,0.0,791.0,25.0,12.0
10669,45,10.0,52.0,45.0,43.0,52.0,2.0,92.0,0.0,48.0,60.0,0.0,0.0
10670,48,1157.0,539.0,339.0,611.0,685.0,751.0,217.0,122.0,614.0,685.0,203.0,162.0
10671,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,35,2735.0,2866.0,2678.0,1216.0,1165.0,944.0,200.0,0.0,40.0,38.0,200.0,200.0
10673,28,43.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,9.0,0.0,6.0,3.0
10674,36,12838.0,13065.0,11611.0,11842.0,12112.0,12293.0,446.0,421.0,424.0,460.0,400.0,2600.0
10675,42,484.0,516.0,560.0,574.0,586.0,601.0,52.0,52.0,24.0,21.0,24.0,20.0
10676,40,1261.0,2050.0,2522.0,0.0,47.0,874.0,850.0,522.0,0.0,47.0,874.0,1621.0
10677,24,2368.0,2340.0,2353.0,2313.0,2442.0,2267.0,92.0,108.0,88.0,180.0,0.0,88.0
10678,37,172.0,116.0,149.0,309.0,201.0,120.0,47.0,40.0,160.0,40.0,121.0,0.0
10679,32,2562.0,2645.0,617.0,629.0,642.0,656.0,135.0,50.0,22.0,23.0,24.0,80.0
10680,33,22.0,49.0,623.0,585.0,1141.0,997.0,49.0,623.0,0.0,1141.0,0.0,0.0
10681,46,2935.0,3047.0,3142.0,1976.0,1937.0,2024.0,160.0,160.0,80.0,120.0,120.0,120.0
10682,33,4759.0,2485.0,3182.0,3913.0,3852.0,3550.0,1200.0,1211.0,1200.0,1200.0,600.0,600.0
10683,53,674.0,723.0,761.0,760.0,780.0,400.0,60.0,56.0,15.0,20.0,20.0,0.0
10684,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10685,31,3025.0,3089.0,3165.0,3228.0,3310.0,3395.0,136.0,152.0,140.0,140.0,140.0,144.0
10686,49,1469.0,1433.0,1284.0,1303.0,1356.0,1388.0,1.0,73.0,53.0,80.0,54.0,138.0
10687,47,696.0,353.0,530.0,250.0,250.0,250.0,0.0,530.0,250.0,250.0,250.0,250.0
10688,39,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10689,27,18.0,-2.0,250.0,41.0,111.0,56.0,0.0,252.0,41.0,127.0,56.0,60.0
10690,35,9616.0,9592.0,9701.0,8983.0,7162.0,6173.0,400.0,400.0,320.0,320.0,400.0,145.0
10691,23,2713.0,198.0,-34.0,4302.0,4327.0,4420.0,198.0,19.0,4400.0,156.0,164.0,320.0
10692,43,6880.0,7017.0,6039.0,2859.0,2918.0,2977.0,244.0,177.0,78.0,80.0,81.0,80.0
10693,27,2035.0,2455.0,3845.0,4151.0,5509.0,9390.0,455.0,1445.0,751.0,1509.0,4000.0,224.0
10694,28,1275.0,1264.0,1296.0,1366.0,1395.0,1423.0,80.0,80.0,160.0,80.0,80.0,60.0
10695,27,3430.0,3500.0,3408.0,3484.0,6781.0,3613.0,160.0,0.0,168.0,131.0,311.0,160.0
10696,26,443.0,472.0,523.0,540.0,571.0,556.0,48.0,60.0,25.0,46.0,0.0,21.0
10697,57,37.0,67.0,228.0,192.0,213.0,199.0,67.0,192.0,0.0,165.0,0.0,0.0
10698,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10699,73,5408.0,5413.0,5398.0,5431.0,5547.0,5488.0,203.0,200.0,200.0,241.0,201.0,211.0
10700,27,139.0,87.0,71.0,382.0,2395.0,2229.0,80.0,71.0,360.0,2200.0,160.0,160.0
10701,31,1058.0,1132.0,1181.0,1150.0,1211.0,1245.0,104.0,80.0,0.0,80.0,60.0,60.0
10702,25,1616.0,1272.0,556.0,0.0,0.0,0.0,73.0,40.0,0.0,0.0,0.0,0.0
10703,23,623.0,681.0,777.0,595.0,619.0,643.0,80.0,120.0,0.0,40.0,40.0,40.0
10704,33,6023.0,5634.0,5770.0,5438.0,5429.0,5380.0,262.0,288.0,212.0,216.0,210.0,210.0
10705,23,346.0,389.0,424.0,440.0,464.0,367.0,49.0,44.0,20.0,40.0,20.0,20.0
10706,24,1063.0,1080.0,599.0,617.0,624.0,665.0,60.0,64.0,40.0,23.0,51.0,0.0
10707,34,692.0,890.0,866.0,882.0,904.0,925.0,208.0,0.0,40.0,40.0,40.0,40.0
10708,30,4496.0,4651.0,4739.0,4353.0,4034.0,3699.0,240.0,240.0,160.0,160.0,140.0,160.0
10709,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10710,38,7.0,68.0,61.0,0.0,0.0,24.0,68.0,0.0,0.0,0.0,24.0,0.0
10711,49,2871.0,2723.0,2026.0,1891.0,1694.0,1609.0,116.0,77.0,62.0,60.0,65.0,59.0
10712,39,-0.0,28.0,29.0,-0.0,-0.0,-0.0,28.0,29.0,0.0,0.0,0.0,0.0
10713,23,731.0,676.0,756.0,738.0,406.0,406.0,56.0,93.0,0.0,15.0,15.0,21.0
10714,38,319.0,362.0,411.0,424.0,414.0,348.0,48.0,57.0,30.0,0.0,40.0,120.0
10715,31,755.0,129.0,16.0,16.0,16.0,16.0,76.0,0.0,16.0,16.0,16.0,16.0
10716,37,46.0,1972.0,1788.0,1584.0,1502.0,1392.0,1974.0,122.0,201.0,201.0,201.0,200.0
10717,28,124.0,127.0,0.0,130.0,0.0,20.0,127.0,0.0,130.0,0.0,20.0,0.0
10718,28,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10719,26,5478.0,5331.0,3287.0,3330.0,3415.0,3465.0,254.0,116.0,118.0,160.0,143.0,88.0
10720,29,6421.0,7449.0,7592.0,4392.0,2794.0,1924.0,1200.0,360.0,200.0,113.0,84.0,120.0
10721,28,254.0,298.0,207.0,237.0,307.0,381.0,49.0,50.0,40.0,80.0,80.0,0.0
10722,54,31.0,16.0,62.0,47.0,31.0,16.0,0.0,62.0,0.0,0.0,0.0,16.0
10723,32,545.0,154.0,301.0,3087.0,2976.0,3082.0,154.0,301.0,3087.0,136.0,162.0,91.0
10724,26,200.0,64.0,108.0,480.0,0.0,80.0,64.0,108.0,480.0,0.0,80.0,0.0
10725,33,4691.0,4419.0,4309.0,4008.0,3371.0,3054.0,148.0,160.0,160.0,120.0,117.0,80.0
10726,35,5685.0,5694.0,5692.0,3976.0,4067.0,4035.0,240.0,279.0,140.0,152.0,148.0,160.0
10727,31,546.0,616.0,642.0,640.0,631.0,622.0,80.0,49.0,40.0,40.0,40.0,40.0
10728,47,4628.0,4691.0,4753.0,4797.0,4853.0,4882.0,196.0,200.0,180.0,184.0,176.0,168.0
10729,48,6248.0,4106.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0
10730,35,4513.0,4485.0,4417.0,2007.0,2035.0,2029.0,192.0,164.0,164.0,120.0,76.0,72.0
10731,33,20.0,0.0,7.0,79.0,138.0,165.0,0.0,7.0,72.0,104.0,80.0,140.0
10732,32,6789.0,6728.0,6239.0,5948.0,5642.0,5754.0,263.0,241.0,228.0,205.0,206.0,215.0
10733,32,2677.0,2550.0,2329.0,2284.0,2148.0,1968.0,98.0,82.0,61.0,63.0,71.0,61.0
10734,44,798.0,291.0,44.0,79.0,63.0,156.0,328.0,44.0,80.0,80.0,161.0,20.0
10735,27,2774.0,1995.0,1210.0,1250.0,1276.0,1302.0,86.0,60.0,60.0,46.0,47.0,200.0
10736,36,224.0,108.0,252.0,324.0,216.0,108.0,0.0,252.0,216.0,0.0,108.0,286.0
10737,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
10738,26,513.0,596.0,672.0,496.0,31.0,0.0,120.0,120.0,240.0,31.0,0.0,0.0
10739,48,2145.0,2709.0,2523.0,2943.0,3106.0,2938.0,601.0,0.0,800.0,200.0,400.0,0.0
10740,63,-0.0,-0.0,24.0,-0.0,86.0,141.0,0.0,24.0,0.0,87.0,142.0,0.0
10741,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10742,40,123.0,225.0,362.0,52.0,57.0,95.0,226.0,362.0,52.0,57.0,95.0,79.0
10743,41,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0
10744,45,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0
10745,44,200.0,395.0,422.0,436.0,439.0,397.0,200.0,46.0,20.0,15.0,15.0,40.0
10746,47,326.0,291.0,148.0,31.0,0.0,0.0,45.0,40.0,31.0,0.0,0.0,0.0
10747,32,6911.0,6096.0,4415.0,3375.0,2311.0,567.0,332.0,240.0,160.0,120.0,40.0,80.0
10748,52,90.0,75.0,507.0,333.0,203.0,196.0,52.0,507.0,7.0,4.0,44.0,104.0
10749,27,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,0.0,0.0,0.0,0.0,0.0,0.0
10750,38,665.0,714.0,760.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0
10751,26,745.0,812.0,756.0,1530.0,788.0,791.0,80.0,52.0,27.0,59.0,29.0,14.0
10752,32,7249.0,5727.0,5812.0,5955.0,6092.0,6231.0,280.0,240.0,240.0,240.0,240.0,320.0
10753,31,1711.0,1711.0,1673.0,30.0,223.0,423.0,92.0,92.0,30.0,223.0,223.0,552.0
10754,31,113.0,113.0,113.0,113.0,113.0,121.0,113.0,113.0,113.0,113.0,121.0,113.0
10755,42,465.0,506.0,558.0,557.0,576.0,584.0,49.0,61.0,20.0,28.0,24.0,22.0
10756,22,550.0,718.0,712.0,697.0,730.0,569.0,178.0,40.0,40.0,41.0,40.0,59.0
10757,53,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10758,51,1757.0,1796.0,1831.0,1864.0,1900.0,1939.0,80.0,76.0,76.0,72.0,76.0,76.0
10759,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10760,24,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10761,27,106.0,81.0,21.0,45.0,21.0,21.0,81.0,21.0,45.0,21.0,21.0,25.0
10762,53,1910.0,1966.0,1914.0,1161.0,1191.0,1149.0,87.0,75.0,42.0,49.0,44.0,52.0
10763,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10764,24,2089.0,2211.0,2081.0,1286.0,1289.0,1259.0,214.0,0.0,43.0,80.0,49.0,97.0
10765,23,328.0,273.0,388.0,396.0,404.0,390.0,45.0,120.0,14.0,14.0,17.0,8.0
10766,42,2975.0,2753.0,2363.0,1212.0,1097.0,1138.0,105.0,81.0,49.0,60.0,60.0,48.0
10767,34,144.0,-0.0,-0.0,30.0,0.0,109.0,0.0,0.0,30.0,0.0,109.0,109.0
10768,41,22590.0,22913.0,17231.0,17518.0,17888.0,18258.0,794.0,688.0,634.0,680.0,680.0,630.0
10769,42,1976.0,1913.0,1937.0,804.0,805.0,806.0,84.0,80.0,28.0,29.0,29.0,25.0
10770,22,1251.0,1211.0,1065.0,783.0,632.0,780.0,120.0,80.0,0.0,181.0,180.0,180.0
10771,46,1606.0,1561.0,874.0,892.0,911.0,941.0,3.0,60.0,32.0,33.0,46.0,27.0
10772,23,416.0,396.0,429.0,435.0,448.0,451.0,0.0,60.0,32.0,28.0,24.0,24.0
10773,22,228.0,269.0,345.0,333.0,340.0,349.0,51.0,87.0,0.0,18.0,21.0,6.0
10774,24,3150.0,3081.0,2669.0,864.0,374.0,371.0,160.0,111.0,75.0,40.0,18.0,800.0
10775,39,3065.0,2993.0,2792.0,2795.0,2721.0,2749.0,0.0,216.0,97.0,0.0,99.0,208.0
10776,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10777,37,15.0,29.0,30.0,78.0,30.0,110.0,31.0,30.0,78.0,30.0,110.0,44.0
10778,26,1909.0,1984.0,1910.0,1958.0,2006.0,2046.0,120.0,80.0,80.0,80.0,80.0,80.0
10779,48,543.0,31.0,61.0,16.0,890.0,10.0,31.0,61.0,16.0,890.0,10.0,55.0
10780,44,24161.0,24238.0,17594.0,16166.0,14827.0,11774.0,760.0,560.0,480.0,600.0,280.0,280.0
10781,40,1172.0,1234.0,1065.0,623.0,599.0,622.0,400.0,200.0,60.0,32.0,80.0,80.0
10782,43,1029.0,1186.0,1080.0,1095.0,1075.0,1134.0,212.0,0.0,44.0,40.0,92.0,0.0
10783,24,6267.0,6213.0,6260.0,6094.0,6033.0,5994.0,232.0,215.0,211.0,216.0,281.0,210.0
10784,33,2154.0,2237.0,2263.0,2292.0,2344.0,2390.0,140.0,84.0,88.0,92.0,88.0,84.0
10785,39,264.0,116.0,433.0,1049.0,744.0,31.0,116.0,433.0,744.0,0.0,31.0,348.0
10786,30,-1.0,-1.0,-1.0,-2.0,-1.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0
10787,48,12441.0,12225.0,12045.0,11430.0,11576.0,11384.0,441.0,429.0,392.0,416.0,404.0,399.0
10788,27,1542.0,1545.0,1598.0,1622.0,1557.0,1607.0,68.0,80.0,61.0,60.0,76.0,56.0
10789,24,2430.0,2196.0,2371.0,719.0,812.0,715.0,112.0,244.0,25.0,104.0,0.0,30.0
10790,34,242.0,78.0,96.0,748.0,396.0,0.0,78.0,100.0,1524.0,200.0,0.0,0.0
10791,48,2036.0,1973.0,397.0,405.0,405.0,405.0,55.0,48.0,14.0,16.0,14.0,16.0
10792,44,2738.0,2869.0,2941.0,3012.0,3200.0,3142.0,200.0,120.0,120.0,236.0,0.0,200.0
10793,30,3440.0,3536.0,3729.0,3623.0,3786.0,5702.0,200.0,300.0,0.0,240.0,2000.0,0.0
10794,35,661.0,774.0,744.0,760.0,760.0,800.0,136.0,0.0,40.0,0.0,40.0,0.0
10795,42,6374.0,9107.0,7095.0,5066.0,5155.0,4872.0,5851.0,280.0,184.0,200.0,212.0,244.0
10796,43,3831.0,4363.0,4624.0,4860.0,5281.0,5833.0,532.0,397.0,316.0,421.0,652.0,144.0
10797,34,13.0,12.0,280.0,25.0,13.0,1531.0,12.0,280.0,80.0,0.0,1531.0,240.0
10798,43,2393.0,2290.0,1163.0,1142.0,1166.0,1178.0,63.0,70.0,40.0,41.0,46.0,41.0
10799,29,1822.0,1893.0,1962.0,295.0,324.0,359.0,100.0,125.0,17.0,40.0,40.0,20.0
10800,38,378.0,2485.0,1924.0,1637.0,1404.0,994.0,2522.0,59.0,45.0,41.0,41.0,42.0
10801,36,96.0,96.0,96.0,96.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
10802,30,1850.0,1295.0,1239.0,1178.0,1200.0,804.0,64.0,52.0,80.0,40.0,80.0,26.0
10803,41,2751.0,2784.0,2715.0,2910.0,2957.0,3022.0,100.0,0.0,240.0,100.0,120.0,120.0
10804,26,461.0,489.0,533.0,604.0,673.0,742.0,48.0,52.0,80.0,80.0,80.0,80.0
10805,29,589.0,835.0,992.0,507.0,379.0,98.0,400.0,200.0,156.0,379.0,98.0,0.0
10806,36,200.0,48.0,0.0,46.0,0.0,0.0,48.0,0.0,46.0,0.0,0.0,241.0
10807,40,3234.0,3123.0,1534.0,2402.0,2373.0,2399.0,112.0,108.0,2456.0,92.0,112.0,112.0
10808,33,156.0,144.0,185.0,210.0,910.0,28.0,144.0,185.0,210.0,910.0,28.0,80.0
10809,35,-0.0,604.0,52.0,0.0,0.0,0.0,604.0,52.0,0.0,0.0,0.0,0.0
10810,41,3478.0,3048.0,2541.0,894.0,369.0,422.0,130.0,51.0,18.0,369.0,422.0,204.0
10811,41,858.0,0.0,279.0,425.0,397.0,248.0,0.0,279.0,425.0,397.0,248.0,255.0
10812,31,1297.0,1367.0,1460.0,1476.0,1514.0,1538.0,103.0,116.0,53.0,61.0,56.0,57.0
10813,29,1657.0,1209.0,361.0,-3.0,325.0,8440.0,68.0,120.0,0.0,328.0,8200.0,240.0
10814,27,42.0,158.0,279.0,35.0,14.0,35.0,159.0,279.0,35.0,14.0,35.0,22.0
10815,24,393.0,382.0,370.0,358.0,365.0,367.0,0.0,0.0,0.0,19.0,14.0,20.0
10816,31,1280.0,733.0,457.0,149.0,0.0,0.0,748.0,465.0,153.0,0.0,0.0,0.0
10817,32,16.0,16.0,16.0,0.0,833.0,833.0,0.0,0.0,0.0,833.0,0.0,0.0
10818,27,7656.0,8070.0,7887.0,5841.0,5899.0,5907.0,604.0,121.0,207.0,216.0,212.0,209.0
10819,23,56.0,56.0,56.0,62.0,64.0,119.0,56.0,56.0,62.0,64.0,119.0,0.0
10820,24,2637.0,2697.0,2745.0,2755.0,2807.0,2719.0,126.0,120.0,90.0,96.0,94.0,96.0
10821,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
10822,27,3796.0,3876.0,3921.0,3966.0,4039.0,3970.0,176.0,144.0,144.0,140.0,0.0,139.0
10823,22,475.0,504.0,524.0,549.0,556.0,71.0,52.0,48.0,49.0,36.0,177.0,73.0
10824,23,20.0,18.0,-2.0,524.0,531.0,536.0,18.0,0.0,564.0,40.0,40.0,40.0
10825,31,63.0,188.0,198.0,268.0,577.0,1033.0,146.0,43.0,79.0,365.0,505.0,5.0
10826,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10827,63,-0.0,-0.0,106.0,48.0,0.0,75.0,0.0,106.0,48.0,0.0,75.0,20.0
10828,26,10112.0,9621.0,1566.0,218.0,92.0,0.0,321.0,122.0,4.0,2.0,0.0,0.0
10829,27,8824.0,8725.0,7109.0,5275.0,4757.0,4414.0,360.0,300.0,180.0,200.0,200.0,120.0
10830,22,345.0,368.0,399.0,21.0,0.0,0.0,50.0,51.0,21.0,0.0,0.0,0.0
10831,36,43.0,58.0,173.0,0.0,106.0,28.0,80.0,180.0,40.0,106.0,31.0,12.0
10832,28,4203.0,4297.0,4293.0,4342.0,4214.0,4273.0,222.0,214.0,180.0,160.0,180.0,164.0
